panel,arm,run,engine,role,n_windows,itl_ms,cdf
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,169.42958,0.77840
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,176.25869,0.78957
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,183.36306,0.79702
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,190.75379,0.80447
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,198.44240,0.80633
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,206.44092,0.81750
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,214.76184,0.82495
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,223.41813,0.82682
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,232.42334,0.83613
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,241.79151,0.84171
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,251.53728,0.85289
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,261.67587,0.85661
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,272.22311,0.86592
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,283.19547,0.87151
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,294.61009,0.87896
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,306.48479,0.88454
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,318.83812,0.89199
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,331.68937,0.89944
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,345.05861,0.91061
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,358.96671,0.91806
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,373.43541,0.92551
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,388.48728,0.93482
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,404.14585,0.94041
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,420.43555,0.94600
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,437.38184,0.95345
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,455.01117,0.96089
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,473.35108,0.96834
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,492.43021,0.97393
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,512.27834,0.97952
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,532.92649,0.98883
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,554.40690,0.99441
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,576.75310,1.00000
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8003,drawn,537,600.00000,1.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,12.00000,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,12.48368,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,12.98685,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,13.51031,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,14.05486,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,14.62136,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,15.21070,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,15.82379,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,16.46159,0.00571
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,17.12510,0.07238
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,17.81535,0.08000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,18.53343,0.08190
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,19.28044,0.08381
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,20.05757,0.08381
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,20.86602,0.08762
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,21.70706,0.08952
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,22.58199,0.09143
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,23.49219,0.09524
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,24.43908,0.10095
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,25.42414,0.10857
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,26.44889,0.12952
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,27.51496,0.17143
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,28.62399,0.20381
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,29.77772,0.23810
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,30.97796,0.29143
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,32.22657,0.32952
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,33.52551,0.35429
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,34.87681,0.41143
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,36.28257,0.46095
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,37.74499,0.51048
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,39.26636,0.54095
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,40.84905,0.57524
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,42.49553,0.61524
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,44.20838,0.64381
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,45.99026,0.67429
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,47.84397,0.68952
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,49.77239,0.70095
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,51.77854,0.72762
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,53.86556,0.74667
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,56.03669,0.75810
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,58.29533,0.78095
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,60.64501,0.79429
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,63.08940,0.80190
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,65.63231,0.81333
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,68.27772,0.82095
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,71.02976,0.83048
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,73.89272,0.84000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,76.87108,0.84762
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,79.96948,0.85905
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,83.19277,0.87048
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,86.54598,0.87810
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,90.03435,0.88190
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,93.66332,0.88762
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,97.43856,0.89905
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,101.36596,0.90476
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,105.45167,0.91048
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,109.70206,0.91048
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,114.12377,0.91048
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,118.72370,0.91238
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,123.50903,0.91619
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,128.48725,0.91619
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,133.66612,0.92000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,139.05374,0.92381
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,144.65851,0.93143
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,150.48918,0.93905
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,156.55488,0.94095
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,162.86506,0.94286
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,169.42958,0.94286
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,176.25869,0.94667
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,183.36306,0.94857
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,190.75379,0.95238
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,198.44240,0.95619
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,206.44092,0.96000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,214.76184,0.96000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,223.41813,0.96381
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,232.42334,0.96571
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,241.79151,0.96571
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,251.53728,0.96952
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,261.67587,0.97143
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,272.22311,0.97143
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,283.19547,0.97333
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,294.61009,0.97905
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,306.48479,0.97905
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,318.83812,0.98095
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,331.68937,0.98286
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,345.05861,0.98286
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,358.96671,0.98286
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,373.43541,0.98667
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,388.48728,0.98857
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,404.14585,0.99048
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,420.43555,0.99238
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,437.38184,0.99238
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,455.01117,0.99238
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,473.35108,0.99619
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,492.43021,0.99619
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,512.27834,0.99619
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,532.92649,0.99619
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,554.40690,1.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,576.75310,1.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8000,drawn,525,600.00000,1.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,12.00000,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,12.48368,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,12.98685,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,13.51031,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,14.05486,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,14.62136,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,15.21070,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,15.82379,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,16.46159,0.00000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,17.12510,0.05849
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,17.81535,0.09434
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,18.53343,0.09623
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,19.28044,0.09623
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,20.05757,0.09623
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,20.86602,0.09623
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,21.70706,0.09811
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,22.58199,0.10377
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,23.49219,0.10377
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,24.43908,0.10943
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,25.42414,0.11509
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,26.44889,0.13396
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,27.51496,0.16415
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,28.62399,0.20000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,29.77772,0.24340
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,30.97796,0.29057
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,32.22657,0.34151
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,33.52551,0.40000
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,34.87681,0.43019
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,36.28257,0.48113
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,37.74499,0.50377
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,39.26636,0.53774
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,40.84905,0.55283
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,42.49553,0.58491
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,44.20838,0.61887
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,45.99026,0.64717
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,47.84397,0.68113
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,49.77239,0.70377
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,51.77854,0.73208
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,53.86556,0.74717
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,56.03669,0.76792
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,58.29533,0.77170
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,60.64501,0.77925
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,63.08940,0.79623
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,65.63231,0.81132
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,68.27772,0.82453
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,71.02976,0.82830
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,73.89272,0.83962
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,76.87108,0.84717
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,79.96948,0.84717
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,83.19277,0.85472
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,86.54598,0.86226
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,90.03435,0.86792
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,93.66332,0.87170
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,97.43856,0.87358
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,101.36596,0.87736
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,105.45167,0.88113
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,109.70206,0.88302
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,114.12377,0.89057
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,118.72370,0.89623
"(b) Static sweep, 35 req/s",llm-d,260831_0548_exp108r1_llmdslot75_t75fair_rpm_2100,8001,envelope,530,123.50903,0.90189
