arm,run,minute,resident,resident_lo,resident_hi,stat,arrivals_req_s,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
Llumnix,260831_2346_exp109r1_slot75_shift,13.0,0.7830760728884737,0.7830760728884737,0.8321280205378919,std,26.733333333333334,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,14.0,1.4376187981759287,0.3534774833240464,1.4376187981759287,std,16.45,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,15.0,9.705530668660247,9.705530668660247,12.870284655053071,std,14.483333333333333,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,16.0,11.027615144336014,11.027615144336014,12.402234239441077,std,20.7,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,17.0,25.711708537154834,22.123311363850277,25.711708537154834,std,22.016666666666666,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,18.0,27.660580101032064,15.721855890182159,27.660580101032064,std,16.183333333333334,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,19.0,7.309892379449227,7.089444467710097,7.309892379449227,std,21.416666666666668,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,20.0,1.1207893358551282,1.1207893358551282,1.6012810508223732,std,32.35,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,21.0,0.5025778243332464,0.5025778243332464,1.139349128442939,std,39.05,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,22.0,0.2642457638367392,0.2642457638367392,0.6101097428824287,std,33.45,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,23.0,1.003815342183769,0.3505638593322286,1.003815342183769,std,33.53333333333333,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,24.0,1.2297694663156242,0.49097029921484125,1.2297694663156242,std,32.75,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,25.0,6.577430780105875,6.577430780105875,6.87620423008054,std,22.5,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,26.0,6.951927286333879,6.951927286333879,14.747375024251633,std,17.666666666666668,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,27.0,1.3390777198261632,1.172051040394955,1.3390777198261632,std,22.433333333333334,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,28.0,3.67292212367513,0.1906638854581084,3.67292212367513,std,28.633333333333333,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,29.0,4.625318823106842,1.853780500900707,4.625318823106842,std,18.116666666666667,0.051207992916070276,39.00868583865702,0.8756373309687431,2
