arm,engine_rank,engine_port,minute,tbt_ms,smoothing_s,run,source
FluidServe,3,8003,42.1639,66.6712,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.1805,66.4572,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.1972,66.221,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.2139,66.4528,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.2305,66.0465,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.2472,66.3169,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.2639,66.6266,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.2805,66.5223,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.2972,66.4623,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.3139,66.8742,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.3305,67.6255,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.3472,68.0702,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.3639,68.1985,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.3805,68.2774,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.3972,67.7982,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.4139,67.5506,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.4305,67.4461,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.4472,67.2809,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.4639,67.2241,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.4805,66.9123,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.4972,66.4764,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.5139,65.9385,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.5305,66.0267,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.5472,66.1873,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.5639,66.0727,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.5805,65.8891,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.5972,65.8543,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.6139,65.5526,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.6305,65.4083,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.6472,64.8402,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.6639,64.3453,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.6805,64.5153,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.6972,64.532,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.7139,64.117,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.7305,63.9798,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.7472,63.7258,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.7639,63.2641,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.7805,63.1131,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.7972,62.8429,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.8139,62.6618,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.8305,62.7903,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.8472,62.3941,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.8639,61.8929,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.8805,61.4927,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.8972,61.6324,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.9139,61.2506,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.9305,60.6626,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.9472,60.6133,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.9639,60.6399,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.9805,60.4195,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,42.9972,59.9797,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.0139,60.1785,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.0305,60.1167,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.0472,59.7081,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.0639,59.475,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.0805,59.8372,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.0972,59.8478,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.1139,59.2778,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.1305,59.2986,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.1472,58.9672,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.1639,59.1129,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.1805,58.9785,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.1972,58.426,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.2139,58.1137,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.2305,58.3781,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.2472,58.4462,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.2639,57.9457,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.2805,57.2552,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.2972,57.4485,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.3139,57.5711,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.3305,56.8819,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.3472,56.1432,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.3639,56.2664,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.3805,56.5253,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.3972,56.1417,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.4139,55.3539,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.4305,55.5405,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.4472,55.505,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.4639,54.8131,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.4805,54.295,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.4972,53.6563,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.5139,53.7561,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.5305,53.6983,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.5472,53.4981,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.5639,53.4842,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.5805,52.8228,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.5972,51.9584,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.6139,51.5862,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.6305,51.7399,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.6472,51.5028,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.6639,50.9055,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.6805,50.3572,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.6972,50.4669,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.7139,50.3192,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.7305,50.0412,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.7472,50.0939,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.7639,49.3942,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.7805,48.5281,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.7972,48.1199,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.8139,48.2127,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.8305,48.3696,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.8472,47.5858,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.8639,46.6666,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.8805,45.7413,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.8972,45.7516,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.9139,45.9165,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.9305,45.4102,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.9472,44.5805,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.9639,44.1097,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.9805,44.1962,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,43.9972,43.5392,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.0139,42.8969,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.0305,41.9429,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.0472,41.4172,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.0639,41.4647,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.0805,41.2339,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.0972,40.3556,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.1139,39.283,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.1305,39.1038,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.1472,38.9503,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.1639,37.9689,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.1805,37.7197,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.1972,37.7635,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.2139,36.844,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.2305,36.6478,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe,3,8003,44.2472,36.0164,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
