arm,run,minute,resident,resident_lo,resident_hi,stat,arrivals_req_s,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,27.0,28.252117522782385,28.252117522782385,93.45853361004905,var,22.433333333333334,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,28.0,88.0145543080483,73.90304910267679,88.0145543080483,var,28.633333333333333,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,29.0,151.28507553279962,106.71591653781898,151.28507553279962,var,18.116666666666667,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,30.0,4457.726619669128,4457.726619669128,4760.939443493353,var,14.3,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,31.0,4506.728885632821,4506.728885632821,4684.151308046898,var,22.433333333333334,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,32.0,5758.690342772095,5758.690342772095,6563.198594173125,var,23.683333333333334,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,33.0,6216.443658307997,5972.295963962507,6216.443658307997,var,20.116666666666667,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,34.0,1853.6006165916633,1850.2537944810163,1853.6006165916633,var,25.033333333333335,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,35.0,1439.8325900734171,1177.9090215245708,1439.8325900734171,var,33.7,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,36.0,945.9423388994437,927.6939537954873,945.9423388994437,var,39.11666666666667,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,37.0,1025.1855751934972,688.0108664297725,1025.1855751934972,var,36.7,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,38.0,1254.0339698875475,968.3092012359542,1254.0339698875475,var,34.1,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,39.0,1527.6773224093895,1248.7347877908687,1527.6773224093895,var,33.68333333333333,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,40.0,1925.9573620935444,1872.0777672622744,1925.9573620935444,var,29.65,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,41.0,5681.052782028884,5681.052782028884,5917.68433926102,var,18.516666666666666,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,42.0,1206.6279721187293,1206.6279721187293,2137.8169875013928,var,24.716666666666665,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,43.0,2489.4110254689467,2489.4110254689467,4054.2836869321554,var,28.3,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,44.0,6165.151841584002,5786.011718820767,6165.151841584002,var,16.333333333333332,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,45.0,2927.499641841442,2762.6398692829534,2927.499641841442,var,16.283333333333335,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,46.0,630.053136403866,630.053136403866,950.8683915057478,var,23.05,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,47.0,918.119059316336,576.1913400256929,918.119059316336,var,24.633333333333333,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,48.0,641.0583230378363,436.23646243986207,641.0583230378363,var,23.483333333333334,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,49.0,510.0692950317435,474.2716637446391,510.0692950317435,var,28.566666666666666,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,50.0,198.31950202498388,160.0177103420002,198.31950202498388,var,39.43333333333333,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,51.0,43.50575641757596,43.50575641757596,165.1409431562741,var,44.75,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,52.0,163.9605037937395,163.9605037937395,202.98778967895555,var,43.666666666666664,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,53.0,224.6717056780202,224.6717056780202,239.09199024022345,var,45.05,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,54.0,240.89410271931993,66.84824766796254,240.89410271931993,var,43.35,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,55.0,288.6650301965976,184.85232465599157,288.6650301965976,var,40.68333333333333,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,56.0,603.3816498399989,495.46345615740785,603.3816498399989,var,32.9,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,57.0,221.76412009281142,221.76412009281142,341.283101761044,var,32.78333333333333,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,58.0,287.1862524347266,287.1862524347266,591.9336726314624,var,37.18333333333333,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,59.0,826.0720023769738,826.0720023769738,1129.3142891407324,var,23.65,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
